,CUSIP,SYMBOL,YTD_FTD_SUM,sharesOutstanding,YTD_PCT_OUTSTANDING
0,316092204,FDIS,5858528,20123696,29.112584487461945
1,316092352,FBCG,4688891,14205450,33.007690710255574
2,316092501,FNCL,5209292,34891136,14.9301301052508
3,316092527,FSMD,1463354,1676592,87.28146144082758
4,316092600,FHLC,4116076,46753639,8.80375536116023
5,316092709,FIDU,7617798,16191139,47.04917918374983
6,316092725,FIDI,2067683,3912044,52.85428793745673
7,316092782,FVAL,3561649,8661400,41.12093887824139
8,316092790,FQAL,1772815,4292151,41.30364938232602
9,316092808,FTEC,1072021,52042513,2.0598947633447295
10,316092816,FDMO,1717021,2409759,71.25280992829573
11,316092840,FDVV,4576202,30337209,15.084452890837783
12,316092857,FREL,9703248,65346334,14.848955413474304
13,316092873,FCOM,1923381,17501926,10.989539094154551
14,316092881,FMAT,4840594,10747076,45.04103255620412
15,316188101,FCOR,1005324,5120675,19.632646086697555
16,316188200,FLTB,3082727,5688261,54.194542057757204
17,316188309,FBND,1661514,40398092,4.112852656506649
18,31816Q101,FEYE,4084412,239961566,1.7021109122116664
19,319702106,FTSSF,16251349,512675229,3.1699111017513193
20,336433107,FSLR,2348524,106517623,2.2048220133489083
21,336917109,FDL,2587727,51430632,5.031489793864481
22,33733E104,FTCS,8035497,109824128,7.316695471508774
23,33733E302,FDN,1286532,46642194,2.7583007780465905
24,33733E500,QCLN,7143946,39873639,17.916463556285898
25,33734H106,FVD,4072511,310099969,1.3132897152917806
26,33734X101,FXD,3395249,33750389,10.059881087592798
27,33734X119,FXG,799565,4713016,16.965038947459547
28,33734X168,FXZ,3475991,8133945,42.73438042671791
29,33734X309,CARZ,680097,1135023,59.91922630642728
30,33734X770,FDNI,2227341,2601052,85.63231338704493
