,CUSIP,SYMBOL,YTD_FTD_SUM,sharesOutstanding,YTD_PCT_OUTSTANDING
0,77543R102,ROKU,1538274,118650007,1.296480328062686
1,78463X509,SPEM,2699868,138391153,1.9508963842508054
2,78463X855,GII,258647,8714317,2.9680696720121613
3,78464A532,XTN,748868,5934991,12.617845587297435
4,78464A649,SPAB,12815340,223920438,5.723166725852868
5,78467V848,TOTL,1724047,65987406,2.61269097318358
6,78468R804,LGLV,339243,4611410,7.356600258922976
7,794093104,SALM,3714474,21908758,16.954288326157055
8,79546E104,SBH,1736253,117148079,1.4821011277530212
9,80013R206,SAND,4789137,199611288,2.3992315504722357
10,808524771,FNDX,6101527,139770974,4.3653748882081915
11,808524839,SCHZ,4681784,175472103,2.668107305923153
12,81369Y852,XLC,6570746,189877456,3.4605192940861818
13,83356Q108,SY,3198776,95935824,3.3342873043963226
