,CUSIP,SYMBOL,YTD_FTD_SUM,sharesOutstanding,YTD_PCT_OUTSTANDING
0,02927U208,AREC,15669981,62581652,25.03925751272913
1,03062D100,USAS,12591712,144600814,8.70791225283144
2,032108805,BATT,2967336,12414079,23.90298950087236
3,032108847,YYY,3135836,26072231,12.027493926392413
4,032797300,AVXL,3173557,75853260,4.183810952884556
5,03528H109,ANIX,2856767,31240962,9.144299077602028
6,03782L101,APPN,1613257,39812239,4.052163456569223
7,03823U102,AAOI,1602881,27671314,5.792572770487156
8,03836N103,APTX,2345902,69790768,3.3613356998736568
9,03841G101,AQARF,7416522,352144098,2.106104302790274
10,03843E104,AQST,2411182,40258910,5.989188480264369
11,03879J100,ABUS,8819827,101696637,8.672683050472948
12,03890D108,ARAV,1010388,20791035,4.859729205400309
13,03969T109,ARCT,5058462,26957905,18.76429937712148
14,04364G106,AOTVF,7683192,389279169,1.9736971849115308
