,CUSIP,SYMBOL,YTD_FTD_SUM,sharesOutstanding,YTD_PCT_OUTSTANDING
0,G8598Y109,SOAC,4639120,31327968,14.808237802081514
1,00548F105,PEO,716937,25224524,2.8422221168573887
2,00922R105,ATSG,2051520,75269823,2.7255544363376543
3,020002127,ALLPRG,135586,0.01,1355860000.0
4,020772109,APT,2850767,13260959,21.497442228725692
5,032108854,CNBS,9343473,6158137,151.7256436483956
6,032108888,SWAN,1579692,25939182,6.0899838707327
7,04301G201,ARTL,7479445,25367551,29.484300632725642
