,CUSIP,SYMBOL,YTD_FTD_SUM,sharesOutstanding,YTD_PCT_OUTSTANDING
0,23254L603,CYCC,1829482,9685590,18.888699604257457
1,23283M101,CYDY,44299400,657972139,6.732716687263866
2,233051143,SNPE,2431845,20261050,12.00256156517061
3,233051150,USSG,2686418,94582281,2.840297327995293
4,233051200,DBEF,4056654,109966373,3.6889949984983135
5,233051218,EASG,391858,652431,60.0612172015125
6,233051283,SHYL,447614,1720756,26.012636306367664
7,233051705,RVNU,1570871,5448374,28.831923065487057
8,233051846,HAUZ,2498332,18301558,13.650925238168249
9,233051879,ASHR,74723303,63898753,116.94015844096364
10,23344D108,DADA,6756259,247943373,2.7249201776407226
11,23804L103,DDOG,10874101,244706482,4.4437323078348205
12,238337109,PLAY,2219246,49673850,4.467634379054573
13,23908L405,DINT,992209,13419681,7.3936854385733914
14,24661P807,DCTH,943432,7367232,12.805786488059558
